89.8621 0.6989
88.3448 0.6183
87.2414 0.4839
86.1379 0.3763
84.7586 0.2419
83.6552 0.1613
82.5517 0.0806
81.4483 0.0806
80.3448 0.0538
79.2414 0.0806
78.0000 0.0806
76.4828 0.0538
75.1034 0.0269
74.1379 0.0000
72.7586 -0.0269
71.3793 -0.0538
70.4138 -0.0806
68.8966 -0.0806
67.6552 -0.1075
66.8276 -0.0269
66.0000 0.0806
65.0345 0.1075
63.6552 0.1075
62.1379 0.0538
61.0345 0.0269
59.9310 0.0269
58.9655 0.0269
57.7241 0.0806
56.3448 0.1344
55.2414 0.2151
54.0000 0.1613
52.7586 0.0806
51.9310 0.0538
50.9655 0.0269
49.8621 -0.0269
49.0345 -0.0269
47.5172 -0.0538
46.4138 0.0000
45.4483 0.0269
44.4828 0.0806
43.6552 0.1344
42.6897 0.2151
41.5862 0.2419
40.8966 0.2957
40.0690 0.3226
39.1034 0.3226
38.1379 0.3226
36.8966 0.3226
36.0690 0.3226
34.9655 0.3226
34.1379 0.2957
33.0345 0.2957
31.9310 0.3495
31.2414 0.3495
30.6897 0.3763
30.0000 0.3763
29.3103 0.4032
28.4828 0.4839
27.6552 0.4570
26.8276 0.4839
26.0000 0.5108
25.1724 0.5108
23.9310 0.5108
23.2414 0.5108
22.4138 0.5108
21.5862 0.5108
20.7586 0.5108
19.1034 0.5376
17.7241 0.5645
16.4828 0.6183
15.1034 0.6183
14.0000 0.6183
12.7586 0.6183
11.3793 0.5645
10.4138 0.5914
