90.0000 0.0269
88.8966 -0.0269
88.0690 -0.0806
87.1034 -0.1075
86.4138 -0.1613
85.5862 -0.2151
84.4828 -0.2688
83.2414 -0.3226
82.0000 -0.3226
80.4828 -0.3495
79.9310 -0.3495
78.9655 -0.3226
78.2759 -0.2957
77.5862 -0.2419
76.2069 -0.2419
75.3793 -0.1882
74.5517 -0.1613
73.1724 -0.1613
72.0690 -0.1613
71.1034 -0.2151
70.1379 -0.2151
68.8966 -0.2151
67.5172 -0.2151
66.1379 -0.2151
64.7586 -0.2151
62.8276 -0.2151
61.4483 -0.1882
60.6207 -0.2151
59.6552 -0.1882
58.2759 -0.1613
57.3103 -0.1075
56.3448 -0.1075
55.2414 -0.0538
54.4138 -0.0538
53.4483 -0.0806
52.6207 -0.1344
51.7931 -0.1882
50.8276 -0.2151
50.2759 -0.2151
50.0000 -0.2151
49.4483 -0.2688
48.0690 -0.2688
47.1034 -0.2419
46.5517 -0.2151
45.7241 -0.2151
44.8966 -0.1613
44.0690 -0.1344
42.9655 -0.0806
41.8621 -0.0806
40.8966 -0.0806
39.7931 -0.0269
38.6897 0.0269
37.1724 0.0269
36.0690 0.0538
34.9655 0.1075
33.7241 0.1075
32.2069 0.1344
30.8276 0.1882
30.0000 0.1613
28.8966 0.2151
27.7931 0.2419
26.8276 0.2419
25.4483 0.2419
24.4828 0.2688
22.8276 0.2688
21.5862 0.2957
19.5172 0.3495
18.4138 0.3763
17.3103 0.4301
16.2069 0.4301
15.2414 0.4301
14.2759 0.4301
13.4483 0.4301
12.6207 0.4301
11.6552 0.3763
10.4138 0.3763
