90.0000 2.1490
88.3666 2.2350
86.6243 2.2350
85.4265 2.3209
84.0109 2.4069
81.1797 2.4069
79.9819 2.2350
78.2396 2.0630
76.7151 1.8052
75.2995 1.3754
73.4483 1.0315
71.9238 0.8596
70.6171 0.7736
70.0726 1.2034
69.0926 1.8911
68.1125 2.2350
66.9147 2.4928
65.9347 2.5788
64.6279 2.3209
63.6479 2.0630
62.3412 1.8052
61.0345 1.4613
59.9456 1.3754
58.6388 1.3754
57.4410 1.3754
56.3521 1.5473
55.0454 1.5473
54.5009 1.5473
53.3031 1.3754
51.5608 1.2894
50.0363 1.1175
48.6207 1.0315
47.0962 0.9456
45.4628 0.9456
43.9383 0.8596
42.7405 0.9456
41.2160 1.0315
40.0181 1.1175
39.0381 1.1175
37.5136 1.2034
36.0980 1.1175
35.2269 0.9456
34.2468 0.8596
33.1579 0.9456
31.9601 1.2034
30.7623 1.3754
30.0000 1.2894
28.9111 1.3754
28.0399 1.3754
26.7332 1.3754
24.8820 1.4613
23.0309 1.6332
21.7241 1.7192
20.1996 1.8052
19.9819 1.7192
19.1107 1.8052
18.0218 1.8911
16.4973 1.9771
15.1906 1.8911
13.5572 1.9771
12.4682 1.7192
11.0526 1.6332
10.5082 1.6332
