90.0000 30.3438
88.9111 30.2579
87.6044 30.2579
86.2976 30.3438
84.8820 30.3438
83.6842 30.2579
82.7042 30.2579
81.1797 30.3438
79.5463 30.3438
78.1307 30.2579
76.8240 30.2579
75.5172 30.2579
74.2105 30.1719
72.9038 30.2579
71.2704 30.2579
69.8548 30.2579
68.3303 30.3438
67.0236 30.3438
65.6080 30.3438
64.0835 30.5158
62.5590 30.6017
61.5789 30.5158
60.4900 30.5158
59.0744 30.6017
57.9855 30.6877
56.7877 30.7736
55.5898 30.7736
54.5009 30.7736
53.4120 30.7736
52.7586 30.7736
51.7786 30.7736
50.6897 30.7736
49.2740 30.8596
48.1851 30.7736
46.9873 30.6877
46.1162 30.6877
44.8094 30.5158
43.6116 30.4298
42.5227 30.3438
41.6515 30.1719
40.6715 30.0860
39.3648 29.9140
38.1670 29.9140
37.0780 29.8281
35.8802 29.6562
34.7913 29.6562
33.7024 29.6562
33.1579 29.5702
32.6134 29.4842
31.5245 29.4842
30.5445 29.3983
29.3466 29.3123
28.3666 29.2264
27.6044 29.2264
26.2976 29.0544
25.3176 28.9685
24.3376 28.8825
23.2486 28.7966
22.1597 28.7106
21.0708 28.7106
19.7641 28.7106
18.3485 28.5387
16.9328 28.4527
15.8439 28.3668
14.9728 28.3668
13.7750 28.3668
12.6860 28.1089
11.7060 28.0229
10.7260 28.0229
10.3993 27.9370
