90.0000 28.9685
89.0200 28.7966
88.0399 28.7106
87.1688 28.6246
85.9710 28.5387
84.7731 28.3668
83.5753 28.2808
82.3775 28.1948
81.2886 28.1089
80.1996 28.1089
79.4374 28.1089
78.3485 28.1089
77.3684 27.9370
76.4973 27.9370
75.4083 27.9370
74.7550 27.9370
74.7550 27.9370
73.4483 28.0229
72.2505 28.0229
70.9437 28.0229
69.7459 28.0229
68.7659 28.0229
67.6770 28.1089
66.4791 28.2808
65.4991 28.2808
64.4102 28.4527
63.2123 28.6246
62.1234 28.7966
60.9256 28.9685
60.0544 29.0544
58.8566 29.2264
57.8766 29.3123
56.8966 29.3983
55.6987 29.4842
54.7187 29.4842
53.6298 29.4842
53.0853 29.5702
52.2142 29.5702
51.4519 29.5702
50.4719 29.3983
49.6007 29.4842
48.8385 29.3123
47.8584 29.3123
46.8784 29.1404
46.1162 29.0544
45.3539 28.7966
44.3739 28.7106
43.2849 28.5387
42.6316 28.4527
41.8693 28.2808
40.9982 28.1089
40.3448 28.0229
39.2559 27.7650
38.0581 27.5931
37.1869 27.5072
36.3158 27.3352
35.0091 27.2493
33.8113 27.1633
32.7223 27.0774
31.8512 26.9054
30.8711 26.9054
29.6733 26.8195
28.9111 26.7335
28.3666 26.7335
27.1688 26.6476
25.9710 26.5616
25.2087 26.5616
24.3376 26.4756
23.4664 26.4756
22.1597 26.4756
21.2886 26.4756
20.3085 26.4756
19.3285 26.3897
17.6951 26.3897
16.7151 26.3037
15.6261 26.2178
14.5372 26.2178
13.4483 26.2178
12.4682 26.2178
11.5971 26.2178
10.3993 26.2178
