90.1089 31.2894
88.6933 31.2034
87.4955 31.2034
86.1887 31.1175
84.8820 30.9456
83.6842 30.9456
82.1597 30.9456
80.8530 30.9456
79.4374 30.8596
78.2396 30.9456
76.6062 30.8596
75.1906 30.8596
73.6661 30.8596
72.2505 30.9456
70.3993 30.9456
69.2015 30.9456
67.7858 31.0315
65.9347 31.2034
64.3013 31.2894
62.7768 31.2034
61.4701 31.1175
60.0544 31.2034
58.6388 31.2034
57.6588 31.2034
56.4610 31.2894
55.6987 31.2894
54.7187 31.3754
53.5209 31.5473
52.8675 31.5473
51.9964 31.5473
51.0163 31.4613
49.6007 31.5473
48.5118 31.4613
47.3140 31.3754
46.0073 31.3754
45.0272 31.2894
43.5027 31.2894
42.0871 31.2894
40.6715 31.2034
39.1470 31.1175
37.7314 31.0315
36.3158 30.9456
34.9002 30.7736
33.4846 30.7736
32.1779 30.6017
30.5445 30.6017
29.0200 30.4298
27.0599 30.1719
25.5354 30.0860
23.7931 29.9140
22.1597 29.7421
20.6352 29.7421
19.4374 29.5702
18.1307 29.4842
16.2795 29.3983
14.7550 29.3123
13.5572 29.3123
12.1416 29.1404
11.0526 29.0544
10.3993 28.9685
